"species","species_label","sampler","realization","status","N_pres_total","N_pres_used","N_pseudo","overlap","rel_cov_PC1","rel_cov_PC2","prop_true_abs"
"sp1_generalist_common","Generalist · common","random",1,"ok",13902,300,300,17.910459,0.9306,0.8621,0.2267
"sp1_generalist_common","Generalist · common","random",2,"ok",13866,300,300,18.523285,0.8603,0.9639,0.2567
"sp1_generalist_common","Generalist · common","random",3,"ok",13984,300,300,19.147103,0.8945,0.8583,0.2867
"sp1_generalist_common","Generalist · common","random",4,"ok",13860,300,300,18.025083,0.8912,0.7385,0.2933
"sp1_generalist_common","Generalist · common","random",5,"ok",13936,300,300,18.362152,0.8955,0.8626,0.2567
"sp1_generalist_common","Generalist · common","random",6,"ok",13951,300,300,19.568051,0.9271,0.8623,0.28
"sp1_generalist_common","Generalist · common","random",7,"ok",13902,300,300,17.940394,0.8612,0.7228,0.23
"sp1_generalist_common","Generalist · common","random",8,"ok",13979,300,300,18.743039,0.8473,0.7889,0.25
"sp1_generalist_common","Generalist · common","random",9,"ok",13909,300,300,18.655084,0.8419,0.9249,0.31
"sp1_generalist_common","Generalist · common","random",10,"ok",13895,300,300,18.712176,0.8799,0.8658,0.27
"sp1_generalist_common","Generalist · common","random",11,"ok",14028,300,300,18.877367,0.8887,0.7637,0.2433
"sp1_generalist_common","Generalist · common","random",12,"ok",13980,300,300,18.838511,0.8993,0.95,0.3233
"sp1_generalist_common","Generalist · common","random",13,"ok",13994,300,300,18.775541,0.8625,0.8276,0.2667
"sp1_generalist_common","Generalist · common","random",14,"ok",13962,300,300,19.149819,0.972,0.868,0.2333
"sp1_generalist_common","Generalist · common","random",15,"ok",13873,300,300,18.840814,0.7966,0.856,0.25
"sp1_generalist_common","Generalist · common","random",16,"ok",14018,300,300,17.733326,0.9074,0.7565,0.2867
"sp1_generalist_common","Generalist · common","random",17,"ok",13900,300,300,17.606567,0.917,0.7948,0.2733
"sp1_generalist_common","Generalist · common","random",18,"ok",13946,300,300,19.014571,0.9004,0.8577,0.25
"sp1_generalist_common","Generalist · common","random",19,"ok",13889,300,300,18.939879,0.8409,0.8329,0.27
"sp1_generalist_common","Generalist · common","random",20,"ok",13836,300,300,17.305636,0.9557,0.8964,0.23
"sp1_generalist_common","Generalist · common","random",21,"ok",14006,300,300,17.86594,0.8816,0.8619,0.2533
"sp1_generalist_common","Generalist · common","random",22,"ok",13869,300,300,18.328291,0.9262,0.6952,0.2633
"sp1_generalist_common","Generalist · common","random",23,"ok",14012,300,300,16.823924,0.836,0.8826,0.21
"sp1_generalist_common","Generalist · common","random",24,"ok",13978,300,300,17.162847,0.8442,0.762,0.2067
"sp1_generalist_common","Generalist · common","random",25,"ok",13926,300,300,18.382491,0.8117,0.7473,0.2533
"sp1_generalist_common","Generalist · common","random",26,"ok",13993,300,300,18.591705,0.9482,0.8095,0.2733
"sp1_generalist_common","Generalist · common","random",27,"ok",13973,300,300,17.910315,0.9129,0.8629,0.2467
"sp1_generalist_common","Generalist · common","random",28,"ok",13989,300,300,18.428335,0.8546,0.9071,0.29
"sp1_generalist_common","Generalist · common","random",29,"ok",13920,300,300,18.15321,0.8013,0.8371,0.3167
"sp1_generalist_common","Generalist · common","random",30,"ok",14059,300,300,19.752276,0.8656,0.7765,0.2633
"sp1_generalist_common","Generalist · common","random",31,"ok",13989,300,300,18.774118,0.8684,0.8164,0.2467
"sp1_generalist_common","Generalist · common","random",32,"ok",13888,300,300,18.120975,0.8961,0.7355,0.2467
"sp1_generalist_common","Generalist · common","random",33,"ok",13961,300,300,19.545589,0.8703,0.8315,0.22
"sp1_generalist_common","Generalist · common","random",34,"ok",13865,300,300,18.715591,0.89,0.8779,0.2833
"sp1_generalist_common","Generalist · common","random",35,"ok",13920,300,300,18.289763,0.8597,0.8042,0.29
"sp1_generalist_common","Generalist · common","random",36,"ok",13893,300,300,19.08951,0.8431,0.7819,0.23
"sp1_generalist_common","Generalist · common","random",37,"ok",13975,300,300,18.778166,0.9026,0.85,0.2867
"sp1_generalist_common","Generalist · common","random",38,"ok",14003,300,300,16.852565,0.8777,0.8053,0.2267
"sp1_generalist_common","Generalist · common","random",39,"ok",13917,300,300,18.973129,0.8064,0.8404,0.2767
"sp1_generalist_common","Generalist · common","random",40,"ok",13939,300,300,18.882886,0.8735,0.7805,0.2833
"sp1_generalist_common","Generalist · common","random",41,"ok",14043,300,300,19.132697,0.8718,0.9292,0.24
"sp1_generalist_common","Generalist · common","random",42,"ok",13850,300,300,17.213299,0.8672,0.804,0.3
"sp1_generalist_common","Generalist · common","random",43,"ok",14036,300,300,18.12703,0.8964,0.8803,0.28
"sp1_generalist_common","Generalist · common","random",44,"ok",13984,300,300,16.783541,0.8717,0.7835,0.23
"sp1_generalist_common","Generalist · common","random",45,"ok",13877,300,300,17.8879,0.8087,0.7487,0.2767
"sp1_generalist_common","Generalist · common","random",46,"ok",13993,300,300,18.341934,0.8999,0.8261,0.26
"sp1_generalist_common","Generalist · common","random",47,"ok",13963,300,300,17.316488,0.8835,0.7318,0.2567
"sp1_generalist_common","Generalist · common","random",48,"ok",13963,300,300,17.664367,0.8473,0.8939,0.2467
"sp1_generalist_common","Generalist · common","random",49,"ok",13864,300,300,18.898009,0.8669,0.8483,0.2733
"sp1_generalist_common","Generalist · common","random",50,"ok",13871,300,300,17.471677,0.8683,0.8184,0.2733
"sp1_generalist_common","Generalist · common","buffer",1,"ok",13902,300,300,18.239734,0.9121,0.8553,0.27
"sp1_generalist_common","Generalist · common","buffer",2,"ok",13866,300,300,18.6537,0.9144,0.8802,0.2833
"sp1_generalist_common","Generalist · common","buffer",3,"ok",13984,300,300,18.66897,0.8153,0.8746,0.3
"sp1_generalist_common","Generalist · common","buffer",4,"ok",13860,300,300,18.550054,0.8326,0.863,0.29
"sp1_generalist_common","Generalist · common","buffer",5,"ok",13936,300,300,18.23022,0.9136,0.9048,0.3167
"sp1_generalist_common","Generalist · common","buffer",6,"ok",13951,300,300,19.141747,0.8933,0.8759,0.34
"sp1_generalist_common","Generalist · common","buffer",7,"ok",13902,300,300,17.403343,0.8653,0.892,0.2967
"sp1_generalist_common","Generalist · common","buffer",8,"ok",13979,300,300,19.07789,0.8601,0.7904,0.2833
"sp1_generalist_common","Generalist · common","buffer",9,"ok",13909,300,300,18.500235,0.9151,0.8594,0.2667
"sp1_generalist_common","Generalist · common","buffer",10,"ok",13895,300,300,19.33491,0.9478,0.834,0.29
"sp1_generalist_common","Generalist · common","buffer",11,"ok",14028,300,300,18.656636,0.8333,0.7774,0.3
"sp1_generalist_common","Generalist · common","buffer",12,"ok",13980,300,300,18.624282,0.8776,0.8136,0.2867
"sp1_generalist_common","Generalist · common","buffer",13,"ok",13994,300,300,19.297265,0.8221,0.84,0.3133
"sp1_generalist_common","Generalist · common","buffer",14,"ok",13962,300,300,19.478253,0.8378,0.9779,0.3333
"sp1_generalist_common","Generalist · common","buffer",15,"ok",13873,300,300,19.284286,0.9283,0.9361,0.3233
"sp1_generalist_common","Generalist · common","buffer",16,"ok",14018,300,300,17.292303,0.8968,0.7681,0.2833
"sp1_generalist_common","Generalist · common","buffer",17,"ok",13900,300,300,17.555639,0.8304,0.8346,0.3633
"sp1_generalist_common","Generalist · common","buffer",18,"ok",13946,300,300,18.662398,0.8762,0.9426,0.2967
"sp1_generalist_common","Generalist · common","buffer",19,"ok",13889,300,300,19.006479,0.8807,0.8707,0.3267
"sp1_generalist_common","Generalist · common","buffer",20,"ok",13836,300,300,16.828938,0.9319,0.7896,0.3167
"sp1_generalist_common","Generalist · common","buffer",21,"ok",14006,300,300,18.230661,0.8893,0.909,0.2633
"sp1_generalist_common","Generalist · common","buffer",22,"ok",13869,300,300,17.89059,0.8818,0.8337,0.3133
"sp1_generalist_common","Generalist · common","buffer",23,"ok",14012,300,300,16.4699,0.7919,0.9057,0.33
"sp1_generalist_common","Generalist · common","buffer",24,"ok",13978,300,300,17.17115,0.8053,0.8968,0.3367
"sp1_generalist_common","Generalist · common","buffer",25,"ok",13926,300,300,17.727287,0.9355,0.7883,0.25
"sp1_generalist_common","Generalist · common","buffer",26,"ok",13993,300,300,17.814612,0.9127,0.8436,0.2833
"sp1_generalist_common","Generalist · common","buffer",27,"ok",13973,300,300,17.839397,0.8975,0.9198,0.29
"sp1_generalist_common","Generalist · common","buffer",28,"ok",13989,300,300,19.042988,0.9548,0.829,0.2967
"sp1_generalist_common","Generalist · common","buffer",29,"ok",13920,300,300,18.145251,0.8875,0.7623,0.29
"sp1_generalist_common","Generalist · common","buffer",30,"ok",14059,300,300,19.728093,0.8813,0.9095,0.2433
"sp1_generalist_common","Generalist · common","buffer",31,"ok",13989,300,300,18.054727,0.8908,0.872,0.3033
"sp1_generalist_common","Generalist · common","buffer",32,"ok",13888,300,300,18.083909,0.9007,0.8522,0.2867
"sp1_generalist_common","Generalist · common","buffer",33,"ok",13961,300,300,18.701356,0.8923,0.7504,0.2933
"sp1_generalist_common","Generalist · common","buffer",34,"ok",13865,300,300,18.124247,0.9218,0.7542,0.2633
"sp1_generalist_common","Generalist · common","buffer",35,"ok",13920,300,300,17.828644,0.9265,0.7927,0.2667
"sp1_generalist_common","Generalist · common","buffer",36,"ok",13893,300,300,18.180865,0.8355,0.867,0.2933
"sp1_generalist_common","Generalist · common","buffer",37,"ok",13975,300,300,18.442626,0.8083,0.8044,0.3033
"sp1_generalist_common","Generalist · common","buffer",38,"ok",14003,300,300,17.151148,0.9348,0.8849,0.3
"sp1_generalist_common","Generalist · common","buffer",39,"ok",13917,300,300,18.769576,0.875,0.7549,0.23
"sp1_generalist_common","Generalist · common","buffer",40,"ok",13939,300,300,19.059993,0.8577,0.924,0.2233
"sp1_generalist_common","Generalist · common","buffer",41,"ok",14043,300,300,19.061493,0.8527,0.7789,0.2667
"sp1_generalist_common","Generalist · common","buffer",42,"ok",13850,300,300,17.040876,0.8684,0.8925,0.3133
"sp1_generalist_common","Generalist · common","buffer",43,"ok",14036,300,300,16.822049,0.8706,0.8492,0.28
"sp1_generalist_common","Generalist · common","buffer",44,"ok",13984,300,300,18.202467,0.9464,0.8415,0.2867
"sp1_generalist_common","Generalist · common","buffer",45,"ok",13877,300,300,17.740775,0.866,0.8877,0.2767
"sp1_generalist_common","Generalist · common","buffer",46,"ok",13993,300,300,18.229129,0.8894,0.7974,0.3533
"sp1_generalist_common","Generalist · common","buffer",47,"ok",13963,300,300,17.475535,0.8728,0.8218,0.3233
"sp1_generalist_common","Generalist · common","buffer",48,"ok",13963,300,300,17.311188,0.857,0.7934,0.2733
"sp1_generalist_common","Generalist · common","buffer",49,"ok",13864,300,300,18.528518,0.8903,0.7766,0.2867
"sp1_generalist_common","Generalist · common","buffer",50,"ok",13871,300,300,17.849083,0.8672,0.779,0.2633
"sp1_generalist_common","Generalist · common","uniform",1,"ok",13902,300,300,18.506554,0.97,0.9176,0.4267
"sp1_generalist_common","Generalist · common","uniform",2,"ok",13866,300,300,18.971299,0.9277,0.8853,0.4133
"sp1_generalist_common","Generalist · common","uniform",3,"ok",13984,300,300,19.988477,0.9568,0.9602,0.4233
"sp1_generalist_common","Generalist · common","uniform",4,"ok",13860,300,300,19.686189,0.903,0.9499,0.3967
"sp1_generalist_common","Generalist · common","uniform",5,"ok",13936,300,300,17.92012,0.9679,0.8794,0.3833
"sp1_generalist_common","Generalist · common","uniform",6,"ok",13951,300,300,19.47043,0.9116,0.8576,0.41
"sp1_generalist_common","Generalist · common","uniform",7,"ok",13902,300,300,17.986061,0.9802,0.9394,0.4467
"sp1_generalist_common","Generalist · common","uniform",8,"ok",13979,300,300,19.296696,0.9611,0.9583,0.3833
"sp1_generalist_common","Generalist · common","uniform",9,"ok",13909,300,300,18.684885,0.9554,0.9274,0.4067
"sp1_generalist_common","Generalist · common","uniform",10,"ok",13895,300,300,19.218735,0.9543,0.9842,0.4133
"sp1_generalist_common","Generalist · common","uniform",11,"ok",14028,300,300,18.591012,0.97,0.9348,0.36
"sp1_generalist_common","Generalist · common","uniform",12,"ok",13980,300,300,18.290863,0.9712,0.8999,0.4367
"sp1_generalist_common","Generalist · common","uniform",13,"ok",13994,300,300,19.558372,0.9271,0.8705,0.4167
"sp1_generalist_common","Generalist · common","uniform",14,"ok",13962,300,300,19.022262,0.9611,0.9249,0.4533
"sp1_generalist_common","Generalist · common","uniform",15,"ok",13873,300,300,19.177671,0.9305,0.926,0.4167
"sp1_generalist_common","Generalist · common","uniform",16,"ok",14018,300,300,17.648085,0.9333,0.9032,0.3967
"sp1_generalist_common","Generalist · common","uniform",17,"ok",13900,300,300,18.164702,0.9478,0.9935,0.4033
"sp1_generalist_common","Generalist · common","uniform",18,"ok",13946,300,300,18.932085,0.9305,0.9494,0.4333
"sp1_generalist_common","Generalist · common","uniform",19,"ok",13889,300,300,19.455141,0.9568,0.8981,0.41
"sp1_generalist_common","Generalist · common","uniform",20,"ok",13836,300,300,17.917876,0.9611,0.8634,0.45
"sp1_generalist_common","Generalist · common","uniform",21,"ok",14006,300,300,18.326354,0.9802,0.9675,0.3967
"sp1_generalist_common","Generalist · common","uniform",22,"ok",13869,300,300,17.977206,0.8967,0.8921,0.4567
"sp1_generalist_common","Generalist · common","uniform",23,"ok",14012,300,300,17.033246,0.9402,0.9448,0.4
"sp1_generalist_common","Generalist · common","uniform",24,"ok",13978,300,300,16.542768,0.9376,0.9153,0.4967
"sp1_generalist_common","Generalist · common","uniform",25,"ok",13926,300,300,17.670452,0.938,0.9406,0.4433
"sp1_generalist_common","Generalist · common","uniform",26,"ok",13993,300,300,18.716926,0.97,0.9572,0.3667
"sp1_generalist_common","Generalist · common","uniform",27,"ok",13973,300,300,17.79863,0.9554,0.9328,0.4067
"sp1_generalist_common","Generalist · common","uniform",28,"ok",13989,300,300,19.666228,0.9873,0.9004,0.4567
"sp1_generalist_common","Generalist · common","uniform",29,"ok",13920,300,300,18.456725,0.9581,0.8405,0.45
"sp1_generalist_common","Generalist · common","uniform",30,"ok",14059,300,300,19.410961,0.9277,0.9292,0.41
"sp1_generalist_common","Generalist · common","uniform",31,"ok",13989,300,300,19.741324,0.9554,0.941,0.41
"sp1_generalist_common","Generalist · common","uniform",32,"ok",13888,300,300,18.252917,0.9544,0.8599,0.41
"sp1_generalist_common","Generalist · common","uniform",33,"ok",13961,300,300,20.26995,0.9611,0.9033,0.3867
"sp1_generalist_common","Generalist · common","uniform",34,"ok",13865,300,300,19.445636,0.9345,0.8896,0.37
"sp1_generalist_common","Generalist · common","uniform",35,"ok",13920,300,300,17.609469,0.9747,0.9485,0.4
"sp1_generalist_common","Generalist · common","uniform",36,"ok",13893,300,300,19.743152,0.9544,0.8459,0.4233
"sp1_generalist_common","Generalist · common","uniform",37,"ok",13975,300,300,19.739388,0.8893,0.9686,0.4433
"sp1_generalist_common","Generalist · common","uniform",38,"ok",14003,300,300,16.195677,0.9634,0.9607,0.4733
"sp1_generalist_common","Generalist · common","uniform",39,"ok",13917,300,300,19.803693,0.9745,0.9583,0.43
"sp1_generalist_common","Generalist · common","uniform",40,"ok",13939,300,300,19.635393,0.9543,0.9842,0.3967
"sp1_generalist_common","Generalist · common","uniform",41,"ok",14043,300,300,18.740494,0.9611,0.9019,0.42
"sp1_generalist_common","Generalist · common","uniform",42,"ok",13850,300,300,16.449076,0.8993,0.9442,0.4267
"sp1_generalist_common","Generalist · common","uniform",43,"ok",14036,300,300,17.112832,0.9544,0.9205,0.4033
"sp1_generalist_common","Generalist · common","uniform",44,"ok",13984,300,300,19.125629,0.9568,0.8937,0.39
"sp1_generalist_common","Generalist · common","uniform",45,"ok",13877,300,300,17.300873,0.9543,0.9244,0.4333
"sp1_generalist_common","Generalist · common","uniform",46,"ok",13993,300,300,17.749703,0.9568,0.9132,0.4033
"sp1_generalist_common","Generalist · common","uniform",47,"ok",13963,300,300,17.374399,0.9611,0.9261,0.4033
"sp1_generalist_common","Generalist · common","uniform",48,"ok",13963,300,300,18.389007,0.9611,0.9541,0.4367
"sp1_generalist_common","Generalist · common","uniform",49,"ok",13864,300,300,19.113753,0.9611,0.9499,0.39
"sp1_generalist_common","Generalist · common","uniform",50,"ok",13871,300,300,18.433055,0.9066,0.8996,0.46
"sp1_generalist_common","Generalist · common","mcmc",1,"ok",13902,300,300,17.9298,0.9877,0.9996,0.4
"sp1_generalist_common","Generalist · common","mcmc",2,"ok",13866,300,300,18.739583,0.9844,0.9793,0.46
"sp1_generalist_common","Generalist · common","mcmc",3,"ok",13984,300,300,18.779493,0.9844,0.9456,0.42
"sp1_generalist_common","Generalist · common","mcmc",4,"ok",13860,300,300,19.291891,0.9879,0.9996,0.46
"sp1_generalist_common","Generalist · common","mcmc",5,"ok",13936,300,300,18.740769,0.9575,0.9996,0.4133
"sp1_generalist_common","Generalist · common","mcmc",6,"ok",13951,300,300,19.560627,0.9722,0.97,0.41
"sp1_generalist_common","Generalist · common","mcmc",7,"ok",13902,300,300,17.266468,0.9773,0.9582,0.45
"sp1_generalist_common","Generalist · common","mcmc",8,"ok",13979,300,300,19.318762,0.9773,0.95,0.41
"sp1_generalist_common","Generalist · common","mcmc",9,"ok",13909,300,300,17.672342,0.9839,0.9108,0.3767
"sp1_generalist_common","Generalist · common","mcmc",10,"ok",13895,300,300,19.205732,1,0.9986,0.3867
"sp1_generalist_common","Generalist · common","mcmc",11,"ok",14028,300,300,18.400908,0.9577,0.9702,0.3633
"sp1_generalist_common","Generalist · common","mcmc",12,"ok",13980,300,300,18.385038,0.9929,0.9946,0.44
"sp1_generalist_common","Generalist · common","mcmc",13,"ok",13994,300,300,19.842231,0.9615,0.9946,0.4133
"sp1_generalist_common","Generalist · common","mcmc",14,"ok",13962,300,300,18.758103,1,0.9607,0.3867
"sp1_generalist_common","Generalist · common","mcmc",15,"ok",13873,300,300,18.950108,0.9613,0.9664,0.4267
"sp1_generalist_common","Generalist · common","mcmc",16,"ok",14018,300,300,16.218346,0.9929,0.965,0.4567
"sp1_generalist_common","Generalist · common","mcmc",17,"ok",13900,300,300,18.194769,0.9655,0.9996,0.44
"sp1_generalist_common","Generalist · common","mcmc",18,"ok",13946,300,300,18.767256,0.9929,0.9622,0.4233
"sp1_generalist_common","Generalist · common","mcmc",19,"ok",13889,300,300,19.106991,0.9747,1,0.44
"sp1_generalist_common","Generalist · common","mcmc",20,"ok",13836,300,300,17.583839,1,0.97,0.4167
"sp1_generalist_common","Generalist · common","mcmc",21,"ok",14006,300,300,17.601665,0.9485,0.9946,0.4
"sp1_generalist_common","Generalist · common","mcmc",22,"ok",13869,300,300,16.496501,0.9929,0.995,0.4367
"sp1_generalist_common","Generalist · common","mcmc",23,"ok",14012,300,300,16.830196,1,1,0.4367
"sp1_generalist_common","Generalist · common","mcmc",24,"ok",13978,300,300,16.90738,0.9722,0.9996,0.4233
"sp1_generalist_common","Generalist · common","mcmc",25,"ok",13926,300,300,17.848511,0.9873,0.9939,0.3933
"sp1_generalist_common","Generalist · common","mcmc",26,"ok",13993,300,300,17.043154,0.9525,0.9448,0.3667
"sp1_generalist_common","Generalist · common","mcmc",27,"ok",13973,300,300,17.436824,0.9797,0.9593,0.3833
"sp1_generalist_common","Generalist · common","mcmc",28,"ok",13989,300,300,18.693726,0.9544,0.9702,0.4267
"sp1_generalist_common","Generalist · common","mcmc",29,"ok",13920,300,300,17.823285,0.9802,0.995,0.3933
"sp1_generalist_common","Generalist · common","mcmc",30,"ok",14059,300,300,19.590435,0.991,0.9846,0.43
"sp1_generalist_common","Generalist · common","mcmc",31,"ok",13989,300,300,18.517643,0.9929,0.9743,0.42
"sp1_generalist_common","Generalist · common","mcmc",32,"ok",13888,300,300,17.419339,0.9782,1,0.4367
"sp1_generalist_common","Generalist · common","mcmc",33,"ok",13961,300,300,19.050123,1,0.9996,0.43
"sp1_generalist_common","Generalist · common","mcmc",34,"ok",13865,300,300,19.051227,1,0.995,0.4
"sp1_generalist_common","Generalist · common","mcmc",35,"ok",13920,300,300,17.815872,0.9773,0.97,0.4367
"sp1_generalist_common","Generalist · common","mcmc",36,"ok",13893,300,300,20.133995,0.9568,0.9496,0.3867
"sp1_generalist_common","Generalist · common","mcmc",37,"ok",13975,300,300,19.40059,0.9853,0.9744,0.41
"sp1_generalist_common","Generalist · common","mcmc",38,"ok",14003,300,300,15.978989,0.9735,0.9793,0.3867
"sp1_generalist_common","Generalist · common","mcmc",39,"ok",13917,300,300,19.939928,0.9929,1,0.45
"sp1_generalist_common","Generalist · common","mcmc",40,"ok",13939,300,300,19.285146,0.9879,1,0.44
"sp1_generalist_common","Generalist · common","mcmc",41,"ok",14043,300,300,18.92903,0.9722,1,0.38
"sp1_generalist_common","Generalist · common","mcmc",42,"ok",13850,300,300,16.541751,0.9723,0.9677,0.3333
"sp1_generalist_common","Generalist · common","mcmc",43,"ok",14036,300,300,16.989952,1,0.9386,0.4167
"sp1_generalist_common","Generalist · common","mcmc",44,"ok",13984,300,300,17.711442,0.9592,0.9448,0.4067
"sp1_generalist_common","Generalist · common","mcmc",45,"ok",13877,300,300,17.7147,0.9929,0.9986,0.4933
"sp1_generalist_common","Generalist · common","mcmc",46,"ok",13993,300,300,18.624539,0.9879,1,0.4033
"sp1_generalist_common","Generalist · common","mcmc",47,"ok",13963,300,300,17.187519,0.9747,0.9846,0.4333
"sp1_generalist_common","Generalist · common","mcmc",48,"ok",13963,300,300,18.326433,0.9581,1,0.4733
"sp1_generalist_common","Generalist · common","mcmc",49,"ok",13864,300,300,18.061078,0.9877,0.9541,0.4
"sp1_generalist_common","Generalist · common","mcmc",50,"ok",13871,300,300,17.697212,0.9877,0.9946,0.4033
"sp2_specialist_common","Specialist · common","random",1,"ok",2824,300,300,8.179486,0.9306,0.8621,0.8933
"sp2_specialist_common","Specialist · common","random",2,"ok",2842,300,300,7.931181,0.8603,0.9639,0.8033
"sp2_specialist_common","Specialist · common","random",3,"ok",2870,300,300,7.626496,0.8945,0.8583,0.85
"sp2_specialist_common","Specialist · common","random",4,"ok",2797,300,300,7.868863,0.8912,0.7385,0.8367
"sp2_specialist_common","Specialist · common","random",5,"ok",2865,300,300,7.779034,0.8955,0.8626,0.86
"sp2_specialist_common","Specialist · common","random",6,"ok",2837,300,300,7.627198,0.9271,0.8623,0.8733
"sp2_specialist_common","Specialist · common","random",7,"ok",2808,300,300,8.062522,0.8612,0.7228,0.82
"sp2_specialist_common","Specialist · common","random",8,"ok",2802,300,300,8.006279,0.8473,0.7889,0.83
"sp2_specialist_common","Specialist · common","random",9,"ok",2770,300,300,7.788565,0.8419,0.9249,0.8833
"sp2_specialist_common","Specialist · common","random",10,"ok",2865,300,300,7.723967,0.8799,0.8658,0.8167
"sp2_specialist_common","Specialist · common","random",11,"ok",2836,300,300,7.606611,0.8887,0.7637,0.85
"sp2_specialist_common","Specialist · common","random",12,"ok",2828,300,300,7.884885,0.8993,0.95,0.88
"sp2_specialist_common","Specialist · common","random",13,"ok",2849,300,300,8.310319,0.8625,0.8276,0.82
"sp2_specialist_common","Specialist · common","random",14,"ok",2854,300,300,7.534143,0.972,0.868,0.8767
"sp2_specialist_common","Specialist · common","random",15,"ok",2803,300,300,7.346971,0.7966,0.856,0.8633
"sp2_specialist_common","Specialist · common","random",16,"ok",2753,300,300,7.900959,0.9074,0.7565,0.84
"sp2_specialist_common","Specialist · common","random",17,"ok",2832,300,300,8.153636,0.917,0.7948,0.8367
"sp2_specialist_common","Specialist · common","random",18,"ok",2837,300,300,7.57942,0.9004,0.8577,0.84
"sp2_specialist_common","Specialist · common","random",19,"ok",2778,300,300,7.519333,0.8409,0.8329,0.88
"sp2_specialist_common","Specialist · common","random",20,"ok",2863,300,300,8.492207,0.9557,0.8964,0.8367
"sp2_specialist_common","Specialist · common","random",21,"ok",2828,300,300,7.805871,0.8816,0.8619,0.8233
"sp2_specialist_common","Specialist · common","random",22,"ok",2856,300,300,8.168161,0.9262,0.6952,0.8633
"sp2_specialist_common","Specialist · common","random",23,"ok",2739,300,300,7.041809,0.836,0.8826,0.8533
"sp2_specialist_common","Specialist · common","random",24,"ok",2853,300,300,8.216575,0.8442,0.762,0.8433
"sp2_specialist_common","Specialist · common","random",25,"ok",2838,300,300,7.951415,0.8117,0.7473,0.8567
"sp2_specialist_common","Specialist · common","random",26,"ok",2899,300,300,8.310308,0.9482,0.8095,0.8267
"sp2_specialist_common","Specialist · common","random",27,"ok",2867,300,300,7.627784,0.9129,0.8629,0.84
"sp2_specialist_common","Specialist · common","random",28,"ok",2841,300,300,6.918624,0.8546,0.9071,0.8733
"sp2_specialist_common","Specialist · common","random",29,"ok",2858,300,300,7.53543,0.8013,0.8371,0.85
"sp2_specialist_common","Specialist · common","random",30,"ok",2777,300,300,7.842155,0.8656,0.7765,0.89
"sp2_specialist_common","Specialist · common","random",31,"ok",2894,300,300,7.637282,0.8684,0.8164,0.86
"sp2_specialist_common","Specialist · common","random",32,"ok",2886,300,300,8.537382,0.8961,0.7355,0.8367
"sp2_specialist_common","Specialist · common","random",33,"ok",2842,300,300,8.393916,0.8703,0.8315,0.83
"sp2_specialist_common","Specialist · common","random",34,"ok",2850,300,300,8.748599,0.89,0.8779,0.8267
"sp2_specialist_common","Specialist · common","random",35,"ok",2817,300,300,7.776372,0.8597,0.8042,0.8633
"sp2_specialist_common","Specialist · common","random",36,"ok",2922,300,300,8.030544,0.8431,0.7819,0.86
"sp2_specialist_common","Specialist · common","random",37,"ok",2797,300,300,6.91082,0.9026,0.85,0.87
"sp2_specialist_common","Specialist · common","random",38,"ok",2878,300,300,8.763987,0.8777,0.8053,0.84
"sp2_specialist_common","Specialist · common","random",39,"ok",2780,300,300,7.845965,0.8064,0.8404,0.8767
"sp2_specialist_common","Specialist · common","random",40,"ok",2851,300,300,8.419803,0.8735,0.7805,0.8767
"sp2_specialist_common","Specialist · common","random",41,"ok",2767,300,300,8.466329,0.8718,0.9292,0.87
"sp2_specialist_common","Specialist · common","random",42,"ok",2855,300,300,7.85078,0.8672,0.804,0.8133
"sp2_specialist_common","Specialist · common","random",43,"ok",2767,300,300,8.376496,0.8964,0.8803,0.83
"sp2_specialist_common","Specialist · common","random",44,"ok",2903,300,300,7.480061,0.8717,0.7835,0.8533
"sp2_specialist_common","Specialist · common","random",45,"ok",2870,300,300,7.889964,0.8087,0.7487,0.8233
"sp2_specialist_common","Specialist · common","random",46,"ok",2821,300,300,7.971364,0.8999,0.8261,0.84
"sp2_specialist_common","Specialist · common","random",47,"ok",2884,300,300,7.657895,0.8835,0.7318,0.8267
"sp2_specialist_common","Specialist · common","random",48,"ok",2919,300,300,7.858086,0.8473,0.8939,0.8367
"sp2_specialist_common","Specialist · common","random",49,"ok",2850,300,300,7.837151,0.8669,0.8483,0.8567
"sp2_specialist_common","Specialist · common","random",50,"ok",2790,300,300,7.538799,0.8683,0.8184,0.8633
"sp2_specialist_common","Specialist · common","buffer",1,"ok",2824,300,300,7.739031,0.8344,0.8677,0.9333
"sp2_specialist_common","Specialist · common","buffer",2,"ok",2842,300,300,7.63782,0.8319,0.8854,0.9167
"sp2_specialist_common","Specialist · common","buffer",3,"ok",2870,300,300,6.172173,0.9028,0.7798,0.95
"sp2_specialist_common","Specialist · common","buffer",4,"ok",2797,300,300,5.880609,0.8635,0.8423,0.94
"sp2_specialist_common","Specialist · common","buffer",5,"ok",2865,300,300,6.753566,0.8336,0.9604,0.93
"sp2_specialist_common","Specialist · common","buffer",6,"ok",2837,300,300,5.81493,0.8488,0.8993,0.95
"sp2_specialist_common","Specialist · common","buffer",7,"ok",2808,300,300,7.273019,0.8851,0.7389,0.9267
"sp2_specialist_common","Specialist · common","buffer",8,"ok",2802,300,300,7.042488,0.9091,0.7517,0.9233
"sp2_specialist_common","Specialist · common","buffer",9,"ok",2770,300,300,6.648608,0.9444,0.8496,0.9467
